[ 2013-04-19T22:27:19+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --START--
[ 2013-04-19T22:33:03+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --START--
[ 2013-04-19T22:33:03+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run CheckRoute Behavior [ RunTime:0.001333s ]
[ 2013-04-19T22:33:03+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --END-- [ RunTime:0.001470s ]
[ 2013-04-19T22:33:03+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --START--
[ 2013-04-19T22:33:03+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001648s ]
[ 2013-04-19T22:33:03+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001775s ]
[ 2013-04-19T22:33:03+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.006900s ]
[ 2013-04-19T22:33:03+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: UPDATE think_shopcar SET add_time=1366381983 WHERE username='c6pe0mtp28d1bpuls487lj9iu3'; [ RunTime:0.000779s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ route_check ] --START--
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Run CheckRoute Behavior [ RunTime:0.001315s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001449s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ app_begin ] --START--
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001329s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001480s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.005600s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: DELETE FROM think_shopcar WHERE 1366381985-add_time>20 AND state='临时'; [ RunTime:0.000794s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.006625s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time ASC; [ RunTime:0.001237s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time DESC; [ RunTime:0.001202s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SHOW COLUMNS FROM `think_sale_goods` [ RunTime:0.006097s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='51542427CABFA'; [ RunTime:0.000822s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.000815s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425541304D'; [ RunTime:0.000894s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425D7343D3'; [ RunTime:0.000821s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154267E6B8A7'; [ RunTime:0.000780s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515426F99700C'; [ RunTime:0.000780s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154274F61CA7'; [ RunTime:0.000759s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D0B9537DB'; [ RunTime:0.000824s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D1F224754'; [ RunTime:0.000756s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D24AA9A94'; [ RunTime:0.000753s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D2E00FA45'; [ RunTime:0.000763s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D336E32D4'; [ RunTime:0.000753s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D37DC7E1A'; [ RunTime:0.000773s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D418E6E0A'; [ RunTime:0.000756s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D48BE0BBB'; [ RunTime:0.000766s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D4E63893C'; [ RunTime:0.000766s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D52A78126'; [ RunTime:0.000783s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SHOW COLUMNS FROM `think_rent_goods` [ RunTime:0.006321s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 21 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515A9C678812D'; [ RunTime:0.000817s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 21 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515A9C678812D'; [ RunTime:0.000787s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D52A78126'; [ RunTime:0.000795s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D4E63893C'; [ RunTime:0.000746s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D48BE0BBB'; [ RunTime:0.000758s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D418E6E0A'; [ RunTime:0.000733s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D37DC7E1A'; [ RunTime:0.000788s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D336E32D4'; [ RunTime:0.000730s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D2E00FA45'; [ RunTime:0.000886s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D24AA9A94'; [ RunTime:0.000830s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D1F224754'; [ RunTime:0.000773s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D0B9537DB'; [ RunTime:0.000768s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154274F61CA7'; [ RunTime:0.000771s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515426F99700C'; [ RunTime:0.000817s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154267E6B8A7'; [ RunTime:0.000828s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425D7343D3'; [ RunTime:0.000842s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425541304D'; [ RunTime:0.000762s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.000811s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='51542427CABFA'; [ RunTime:0.000753s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Undefined index: username ShopcarAction.class.php 第 104 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | SQL: SELECT *FROM think_shopcar WHERE username='c6pe0mtp28d1bpuls487lj9iu3'; [ RunTime:0.000805s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ view_template ] --START--
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002140s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002238s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ view_parse ] --START--
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Undefined index: username 7e4848229090366086cc7eeb3bfc0798.php 第 313 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Undefined index: sale_price 7e4848229090366086cc7eeb3bfc0798.php 第 1739 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | NOTIC: [8] Undefined index: sale_price 7e4848229090366086cc7eeb3bfc0798.php 第 1775 行.
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Run ParseTemplate Behavior [ RunTime:0.061842s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.061921s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ view_filter ] --START--
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Run ContentReplace Behavior [ RunTime:0.003237s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Run TokenBuild Behavior [ RunTime:0.002035s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001116s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001521s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008319s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ view_end ] --START--
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001338s ]
[ 2013-04-19T22:33:05+08:00 ] /Ibike/index.php/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001430s ]
[ 2013-04-19T22:33:12+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --START--
[ 2013-04-19T22:33:12+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run CheckRoute Behavior [ RunTime:0.002083s ]
[ 2013-04-19T22:33:12+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --END-- [ RunTime:0.002223s ]
[ 2013-04-19T22:33:12+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --START--
[ 2013-04-19T22:33:12+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002162s ]
[ 2013-04-19T22:33:12+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002262s ]
[ 2013-04-19T22:33:13+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.007474s ]
[ 2013-04-19T22:33:13+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: UPDATE think_shopcar SET add_time=1366381993 WHERE username='48cnlaheddrqflmulik8747kh1'; [ RunTime:0.001104s ]
[ 2013-04-19T22:33:16+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --START--
[ 2013-04-19T22:33:16+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run CheckRoute Behavior [ RunTime:0.001509s ]
[ 2013-04-19T22:33:16+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --END-- [ RunTime:0.001652s ]
[ 2013-04-19T22:33:16+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --START--
[ 2013-04-19T22:33:16+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001234s ]
[ 2013-04-19T22:33:16+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001326s ]
[ 2013-04-19T22:33:16+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.028946s ]
[ 2013-04-19T22:33:16+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: UPDATE think_shopcar SET add_time=1366381996 WHERE username='c6pe0mtp28d1bpuls487lj9iu3'; [ RunTime:0.001037s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ route_check ] --START--
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | INFO: Run CheckRoute Behavior [ RunTime:0.001434s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001575s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ app_begin ] --START--
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001113s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001206s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.006949s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class PSCWS2 pscws2.class.php 第 144 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class PSCWS23_Dict dict.class.php 第 48 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class xdb_Dictionary dict.class.php 第 148 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class dba_Dictionary dict.class.php 第 201 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class sql_Dictionary dict.class.php 第 257 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class txt_Dictionary dict.class.php 第 315 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class XDB_R xdb_r.class.php 第 34 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Only variable references should be returned by reference pscws2.class.php 第 370 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_goods ORDER BY shelf_time; [ RunTime:0.002495s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | SQL: SHOW COLUMNS FROM `think_rent_goods` [ RunTime:0.005813s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 65 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_rent_goods WHERE goods_num='51542427CABFA'; [ RunTime:0.000529s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 66 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 67 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 68 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 65 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.000743s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 66 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 67 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 68 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 65 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515425541304D'; [ RunTime:0.000686s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 66 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 67 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 68 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 65 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515425D7343D3'; [ RunTime:0.000775s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 66 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 67 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 68 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 65 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_rent_goods WHERE goods_num='5154267E6B8A7'; [ RunTime:0.000796s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 66 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 67 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 68 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 65 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515426F99700C'; [ RunTime:0.000417s ]
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 66 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 67 行.
[ 2013-04-19T22:33:22+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Undefined offset: 0 SearchAction.class.php 第 68 行.
